"region"	"year"	"month"	"day"	"total_deaths"
"Azuay"	2020	4	20	14
"Azuay"	2020	4	21	14
"Azuay"	2020	4	22	9
"Azuay"	2020	4	23	10
"Azuay"	2020	4	24	10
"Azuay"	2020	4	25	9
"Azuay"	2020	4	26	11
"Azuay"	2020	4	27	8
"Azuay"	2020	4	28	9
"Azuay"	2020	4	29	10
"Azuay"	2020	4	30	15
"Azuay"	2020	5	1	12
"Azuay"	2020	5	2	9
"Azuay"	2020	5	3	13
"Azuay"	2020	5	4	17
"Azuay"	2020	5	5	10
"Azuay"	2020	5	6	15
"Azuay"	2020	5	7	11
"Azuay"	2020	5	8	15
"Azuay"	2020	5	9	16
"Azuay"	2020	5	10	8
"Azuay"	2020	5	11	13
"Azuay"	2020	5	12	13
"Azuay"	2020	5	13	9
"Azuay"	2020	5	14	9
"Azuay"	2020	5	15	9
"Azuay"	2020	5	16	11
"Azuay"	2020	5	17	9
"Azuay"	2020	5	18	10
"Azuay"	2020	5	19	11
"Azuay"	2020	5	20	12
"Azuay"	2020	5	21	9
"Azuay"	2020	5	22	13
"Azuay"	2020	5	23	16
"Azuay"	2020	5	24	9
"Azuay"	2020	5	25	8
"Azuay"	2020	5	26	13
"Azuay"	2020	5	27	15
"Azuay"	2020	5	28	14
"Azuay"	2020	5	29	8
"Azuay"	2020	5	30	15
"Azuay"	2020	5	31	22
"Azuay"	2020	6	1	8
"Azuay"	2020	6	2	13
"Azuay"	2020	6	3	13
"Azuay"	2020	6	4	20
"Azuay"	2020	6	5	10
"Azuay"	2020	6	6	17
"Azuay"	2020	6	7	12
"Azuay"	2020	6	8	12
"Azuay"	2020	6	9	10
"Azuay"	2020	6	10	9
"Azuay"	2020	6	11	12
"Azuay"	2020	6	12	8
"Azuay"	2020	6	13	7
"Azuay"	2020	6	14	11
"Azuay"	2020	6	15	16
"Azuay"	2020	6	16	11
"Azuay"	2020	6	17	21
"Azuay"	2020	6	18	13
"Azuay"	2020	6	19	13
"Azuay"	2020	6	20	12
"Azuay"	2020	6	21	9
"Azuay"	2020	6	22	10
"Azuay"	2020	6	23	13
"Azuay"	2020	6	24	13
"Azuay"	2020	6	25	18
"Azuay"	2020	6	26	14
"Azuay"	2020	6	27	14
"Azuay"	2020	6	28	15
"Azuay"	2020	6	29	12
"Azuay"	2020	6	30	15
"Azuay"	2020	7	1	18
"Azuay"	2020	7	2	13
"Azuay"	2020	7	3	17
"Azuay"	2020	7	4	11
"Azuay"	2020	7	5	14
"Azuay"	2020	7	6	15
"Azuay"	2020	7	7	13
"Azuay"	2020	7	8	16
"Azuay"	2020	7	9	15
"Azuay"	2020	7	10	15
"Azuay"	2020	7	11	9
"Azuay"	2020	7	12	7
"Azuay"	2020	7	13	18
"Azuay"	2020	7	14	10
"Azuay"	2020	7	15	22
"Azuay"	2020	7	16	12
"Azuay"	2020	7	17	14
"Azuay"	2020	7	18	19
"Azuay"	2020	7	19	21
"Azuay"	2020	7	20	23
"Azuay"	2020	7	21	17
"Azuay"	2020	7	22	11
"Azuay"	2020	7	23	13
"Azuay"	2020	7	24	19
"Azuay"	2020	7	25	16
"Azuay"	2020	7	26	20
"Azuay"	2020	7	27	10
"Azuay"	2020	7	28	18
"Azuay"	2020	7	29	18
"Azuay"	2020	7	30	19
"Azuay"	2020	7	31	26
"Azuay"	2020	8	1	17
"Azuay"	2020	8	2	17
"Azuay"	2020	8	3	19
"Azuay"	2020	8	4	19
"Azuay"	2020	8	5	22
"Azuay"	2020	8	6	21
"Azuay"	2020	8	7	23
"Azuay"	2020	8	8	18
"Azuay"	2020	8	9	17
"Azuay"	2020	8	10	26
"Azuay"	2020	8	11	20
"Azuay"	2020	8	12	25
"Azuay"	2020	8	13	25
"Azuay"	2020	8	14	18
"Azuay"	2020	8	15	14
"Azuay"	2020	8	16	17
"Azuay"	2020	8	17	14
"Azuay"	2020	8	18	25
"Azuay"	2020	8	19	22
"Azuay"	2020	8	20	20
"Azuay"	2020	8	21	23
"Azuay"	2020	8	22	18
"Azuay"	2020	8	23	17
"Azuay"	2020	8	24	21
"Azuay"	2020	8	25	19
"Azuay"	2020	8	26	21
"Azuay"	2020	8	27	33
"Azuay"	2020	8	28	21
"Azuay"	2020	8	29	19
"Azuay"	2020	8	30	14
"Azuay"	2020	8	31	33
"Azuay"	2020	9	1	20
"Azuay"	2020	9	2	19
"Azuay"	2020	9	3	28
"Azuay"	2020	9	4	15
"Azuay"	2020	9	5	35
"Azuay"	2020	9	6	16
"Azuay"	2020	9	7	15
"Azuay"	2020	9	8	27
"Azuay"	2020	9	9	15
"Azuay"	2020	9	10	25
"Azuay"	2020	9	11	9
"Azuay"	2020	9	12	16
"Azuay"	2020	9	13	20
"Azuay"	2020	9	14	15
"Azuay"	2020	9	15	18
"Azuay"	2020	9	16	14
"Azuay"	2020	9	17	17
"Azuay"	2020	9	18	17
"Azuay"	2020	9	19	20
"Azuay"	2020	9	20	20
"Azuay"	2020	9	21	11
"Azuay"	2020	9	22	23
"Azuay"	2020	9	23	14
"Azuay"	2020	9	24	12
"Azuay"	2020	9	25	21
"Azuay"	2020	9	26	21
"Azuay"	2020	9	27	10
"Azuay"	2020	9	28	13
"Azuay"	2020	9	29	15
"Azuay"	2020	9	30	18
"Azuay"	2020	10	1	18
"Azuay"	2020	10	2	20
"Azuay"	2020	10	3	18
"Azuay"	2020	10	4	20
"Azuay"	2020	10	5	17
"Azuay"	2020	10	6	12
"Azuay"	2020	10	7	17
"Azuay"	2020	10	8	19
"Azuay"	2020	10	9	19
"Azuay"	2020	10	10	20
"Azuay"	2020	10	11	19
"Azuay"	2020	10	12	9
"Azuay"	2020	10	13	15
"Azuay"	2020	10	14	10
"Azuay"	2020	10	15	15
"Azuay"	2020	10	16	20
"Azuay"	2020	10	17	14
"Azuay"	2020	10	18	18
"Azuay"	2020	10	19	13
"Azuay"	2020	10	20	15
"Azuay"	2020	10	21	8
"Azuay"	2020	10	22	14
"Azuay"	2020	10	23	18
"Azuay"	2020	10	24	21
"Azuay"	2020	10	25	16
"Azuay"	2020	10	26	11
"Azuay"	2020	10	27	15
"Azuay"	2020	10	28	12
"Azuay"	2020	10	29	18
"Azuay"	2020	10	30	7
"Azuay"	2020	10	31	14
"Azuay"	2020	11	1	13
"Azuay"	2020	11	2	10
"Azuay"	2020	11	3	17
"Azuay"	2020	11	4	20
"Azuay"	2020	11	5	18
"Azuay"	2020	11	6	11
"Azuay"	2020	11	7	10
"Azuay"	2020	11	8	15
"Azuay"	2020	11	9	13
"Azuay"	2020	11	10	14
"Azuay"	2020	11	11	14
"Azuay"	2020	11	12	7
"Azuay"	2020	11	13	17
"Azuay"	2020	11	14	24
"Azuay"	2020	11	15	12
"Azuay"	2020	11	16	15
"Azuay"	2020	11	17	17
"Azuay"	2020	11	18	19
"Azuay"	2020	11	19	9
"Azuay"	2020	11	20	17
"Azuay"	2020	11	21	18
"Azuay"	2020	11	22	15
"Azuay"	2020	11	23	17
"Azuay"	2020	11	24	15
"Azuay"	2020	11	25	12
"Azuay"	2020	11	26	12
"Azuay"	2020	11	27	9
"Azuay"	2020	11	28	5
"Azuay"	2020	11	29	17
"Azuay"	2020	11	30	16
"Azuay"	2020	12	1	17
"Azuay"	2020	12	2	14
"Azuay"	2020	12	3	13
"Azuay"	2020	12	4	16
"Azuay"	2020	12	5	12
"Azuay"	2020	12	6	11
"Azuay"	2020	12	7	19
"Azuay"	2020	12	8	11
"Azuay"	2020	12	9	11
"Azuay"	2020	12	10	7
"Azuay"	2020	12	11	14
"Azuay"	2020	12	12	14
"Azuay"	2020	12	13	8
"Azuay"	2020	12	14	12
"Azuay"	2020	12	15	14
"Azuay"	2020	12	16	11
"Azuay"	2020	12	17	17
"Azuay"	2020	12	18	15
"Azuay"	2020	12	19	13
"Azuay"	2020	12	20	18
"Azuay"	2020	12	21	11
"Azuay"	2020	12	22	18
"Azuay"	2020	12	23	18
"Azuay"	2020	12	24	12
"Azuay"	2020	12	25	14
"Azuay"	2020	12	26	16
"Azuay"	2020	12	27	13
"Azuay"	2020	12	28	17
"Azuay"	2020	12	29	8
"Azuay"	2020	12	30	14
"Azuay"	2020	12	31	9
"Bolívar"	2020	1	1	2
"Bolívar"	2020	1	2	2
"Bolívar"	2020	1	3	3
"Bolívar"	2020	1	4	2
"Bolívar"	2020	1	5	1
"Bolívar"	2020	1	6	1
"Bolívar"	2020	1	7	2
"Bolívar"	2020	1	8	2
"Bolívar"	2020	1	9	2
"Bolívar"	2020	1	10	3
"Bolívar"	2020	1	11	2
"Bolívar"	2020	1	12	2
"Bolívar"	2020	1	13	5
"Bolívar"	2020	1	14	1
"Bolívar"	2020	1	15	0
"Bolívar"	2020	1	16	1
"Bolívar"	2020	1	17	3
"Bolívar"	2020	1	18	2
"Bolívar"	2020	1	19	6
"Bolívar"	2020	1	20	5
"Bolívar"	2020	1	21	2
"Bolívar"	2020	1	22	0
"Bolívar"	2020	1	23	1
"Bolívar"	2020	1	24	0
"Bolívar"	2020	1	25	3
"Bolívar"	2020	1	26	2
"Bolívar"	2020	1	27	1
"Bolívar"	2020	1	28	1
"Bolívar"	2020	1	29	1
"Bolívar"	2020	1	30	2
"Bolívar"	2020	1	31	3
"Bolívar"	2020	2	1	3
"Bolívar"	2020	2	2	5
"Bolívar"	2020	2	3	3
"Bolívar"	2020	2	4	3
"Bolívar"	2020	2	5	3
"Bolívar"	2020	2	6	3
"Bolívar"	2020	2	7	5
"Bolívar"	2020	2	8	2
"Bolívar"	2020	2	9	1
"Bolívar"	2020	2	10	3
"Bolívar"	2020	2	11	2
"Bolívar"	2020	2	12	3
"Bolívar"	2020	2	13	2
"Bolívar"	2020	2	14	4
"Bolívar"	2020	2	15	2
"Bolívar"	2020	2	16	5
"Bolívar"	2020	2	17	2
"Bolívar"	2020	2	18	0
"Bolívar"	2020	2	19	2
"Bolívar"	2020	2	20	1
"Bolívar"	2020	2	21	2
"Bolívar"	2020	2	22	4
"Bolívar"	2020	2	23	4
"Bolívar"	2020	2	24	4
"Bolívar"	2020	2	25	5
"Bolívar"	2020	2	26	2
"Bolívar"	2020	2	27	3
"Bolívar"	2020	2	28	5
"Bolívar"	2020	2	29	2
"Bolívar"	2020	3	1	4
"Bolívar"	2020	3	2	3
"Bolívar"	2020	3	3	1
"Bolívar"	2020	3	4	4
"Bolívar"	2020	3	5	2
"Bolívar"	2020	3	6	0
"Bolívar"	2020	3	7	2
"Bolívar"	2020	3	8	1
"Bolívar"	2020	3	9	1
"Bolívar"	2020	3	10	1
"Bolívar"	2020	3	11	1
"Bolívar"	2020	3	12	0
"Bolívar"	2020	3	13	1
"Bolívar"	2020	3	14	1
"Bolívar"	2020	3	15	1
"Bolívar"	2020	3	16	3
"Bolívar"	2020	3	17	2
"Bolívar"	2020	3	18	4
"Bolívar"	2020	3	19	3
"Bolívar"	2020	3	20	0
"Bolívar"	2020	3	21	2
"Bolívar"	2020	3	22	5
"Bolívar"	2020	3	23	2
"Bolívar"	2020	3	24	5
"Bolívar"	2020	3	25	2
"Bolívar"	2020	3	26	3
"Bolívar"	2020	3	27	1
"Bolívar"	2020	3	28	5
"Bolívar"	2020	3	29	3
"Bolívar"	2020	3	30	4
"Bolívar"	2020	3	31	0
"Bolívar"	2020	4	1	3
"Bolívar"	2020	4	2	3
"Bolívar"	2020	4	3	7
"Bolívar"	2020	4	4	4
"Bolívar"	2020	4	5	10
"Bolívar"	2020	4	6	6
"Bolívar"	2020	4	7	5
"Bolívar"	2020	4	8	4
"Bolívar"	2020	4	9	3
"Bolívar"	2020	4	10	6
"Bolívar"	2020	4	11	7
"Bolívar"	2020	4	12	1
"Bolívar"	2020	4	13	3
"Bolívar"	2020	4	14	6
"Bolívar"	2020	4	15	4
"Bolívar"	2020	4	16	4
"Bolívar"	2020	4	17	4
"Bolívar"	2020	4	18	1
"Bolívar"	2020	4	19	2
"Bolívar"	2020	4	20	3
"Bolívar"	2020	4	21	2
"Bolívar"	2020	4	22	2
"Bolívar"	2020	4	23	2
"Bolívar"	2020	4	24	4
"Bolívar"	2020	4	25	5
"Bolívar"	2020	4	26	4
"Bolívar"	2020	4	27	5
"Bolívar"	2020	4	28	4
"Bolívar"	2020	4	29	4
"Bolívar"	2020	4	30	4
"Bolívar"	2020	5	1	4
"Bolívar"	2020	5	2	2
"Bolívar"	2020	5	3	0
"Bolívar"	2020	5	4	4
"Bolívar"	2020	5	5	3
"Bolívar"	2020	5	6	3
"Bolívar"	2020	5	7	5
"Bolívar"	2020	5	8	1
"Bolívar"	2020	5	9	5
"Bolívar"	2020	5	10	4
"Bolívar"	2020	5	11	7
"Bolívar"	2020	5	12	2
"Bolívar"	2020	5	13	3
"Bolívar"	2020	5	14	3
"Bolívar"	2020	5	15	3
"Bolívar"	2020	5	16	4
"Bolívar"	2020	5	17	5
"Bolívar"	2020	5	18	4
"Bolívar"	2020	5	19	8
"Bolívar"	2020	5	20	0
"Bolívar"	2020	5	21	3
"Bolívar"	2020	5	22	0
"Bolívar"	2020	5	23	5
"Bolívar"	2020	5	24	1
"Bolívar"	2020	5	25	3
"Bolívar"	2020	5	26	2
"Bolívar"	2020	5	27	5
"Bolívar"	2020	5	28	3
"Bolívar"	2020	5	29	3
"Bolívar"	2020	5	30	4
"Bolívar"	2020	5	31	4
"Bolívar"	2020	6	1	3
"Bolívar"	2020	6	2	4
"Bolívar"	2020	6	3	1
"Bolívar"	2020	6	4	6
"Bolívar"	2020	6	5	5
"Bolívar"	2020	6	6	0
"Bolívar"	2020	6	7	5
"Bolívar"	2020	6	8	7
"Bolívar"	2020	6	9	4
"Bolívar"	2020	6	10	4
"Bolívar"	2020	6	11	3
"Bolívar"	2020	6	12	9
"Bolívar"	2020	6	13	5
"Bolívar"	2020	6	14	5
"Bolívar"	2020	6	15	0
"Bolívar"	2020	6	16	3
"Bolívar"	2020	6	17	3
"Bolívar"	2020	6	18	3
"Bolívar"	2020	6	19	6
"Bolívar"	2020	6	20	3
"Bolívar"	2020	6	21	3
"Bolívar"	2020	6	22	1
"Bolívar"	2020	6	23	2
"Bolívar"	2020	6	24	5
"Bolívar"	2020	6	25	2
"Bolívar"	2020	6	26	2
"Bolívar"	2020	6	27	2
"Bolívar"	2020	6	28	2
"Bolívar"	2020	6	29	3
"Bolívar"	2020	6	30	1
"Bolívar"	2020	7	1	4
"Bolívar"	2020	7	2	5
"Bolívar"	2020	7	3	2
"Bolívar"	2020	7	4	3
"Bolívar"	2020	7	5	2
"Bolívar"	2020	7	6	3
"Bolívar"	2020	7	7	6
"Bolívar"	2020	7	8	4
"Bolívar"	2020	7	9	4
"Bolívar"	2020	7	10	3
"Bolívar"	2020	7	11	3
"Bolívar"	2020	7	12	3
"Bolívar"	2020	7	13	2
"Bolívar"	2020	7	14	5
"Bolívar"	2020	7	15	1
"Bolívar"	2020	7	16	5
"Bolívar"	2020	7	17	5
"Bolívar"	2020	7	18	4
"Bolívar"	2020	7	19	2
"Bolívar"	2020	7	20	4
"Bolívar"	2020	7	21	7
"Bolívar"	2020	7	22	7
"Bolívar"	2020	7	23	3
"Bolívar"	2020	7	24	4
"Bolívar"	2020	7	25	2
"Bolívar"	2020	7	26	7
"Bolívar"	2020	7	27	3
"Bolívar"	2020	7	28	3
"Bolívar"	2020	7	29	4
"Bolívar"	2020	7	30	5
"Bolívar"	2020	7	31	3
"Bolívar"	2020	8	1	2
"Bolívar"	2020	8	2	7
"Bolívar"	2020	8	3	10
"Bolívar"	2020	8	4	3
"Bolívar"	2020	8	5	7
"Bolívar"	2020	8	6	3
"Bolívar"	2020	8	7	6
"Bolívar"	2020	8	8	9
"Bolívar"	2020	8	9	2
"Bolívar"	2020	8	10	1
"Bolívar"	2020	8	11	1
"Bolívar"	2020	8	12	3
"Bolívar"	2020	8	13	4
"Bolívar"	2020	8	14	3
"Bolívar"	2020	8	15	4
"Bolívar"	2020	8	16	3
"Bolívar"	2020	8	17	3
"Bolívar"	2020	8	18	4
"Bolívar"	2020	8	19	3
"Bolívar"	2020	8	20	4
"Bolívar"	2020	8	21	4
"Bolívar"	2020	8	22	2
"Bolívar"	2020	8	23	5
"Bolívar"	2020	8	24	3
"Bolívar"	2020	8	25	4
"Bolívar"	2020	8	26	2
"Bolívar"	2020	8	27	1
"Bolívar"	2020	8	28	2
"Bolívar"	2020	8	29	4
"Bolívar"	2020	8	30	2
"Bolívar"	2020	8	31	3
"Bolívar"	2020	9	1	2
"Bolívar"	2020	9	2	3
"Bolívar"	2020	9	3	3
"Bolívar"	2020	9	4	6
"Bolívar"	2020	9	5	2
"Bolívar"	2020	9	6	0
"Bolívar"	2020	9	7	4
"Bolívar"	2020	9	8	3
"Bolívar"	2020	9	9	2
"Bolívar"	2020	9	10	4
"Bolívar"	2020	9	11	2
"Bolívar"	2020	9	12	5
"Bolívar"	2020	9	13	2
"Bolívar"	2020	9	14	3
"Bolívar"	2020	9	15	2
"Bolívar"	2020	9	16	6
"Bolívar"	2020	9	17	3
"Bolívar"	2020	9	18	1
"Bolívar"	2020	9	19	2
"Bolívar"	2020	9	20	2
"Bolívar"	2020	9	21	1
"Bolívar"	2020	9	22	2
"Bolívar"	2020	9	23	3
"Bolívar"	2020	9	24	1
"Bolívar"	2020	9	25	1
"Bolívar"	2020	9	26	3
"Bolívar"	2020	9	27	4
"Bolívar"	2020	9	28	3
"Bolívar"	2020	9	29	3
"Bolívar"	2020	9	30	2
"Bolívar"	2020	10	1	3
"Bolívar"	2020	10	2	1
"Bolívar"	2020	10	3	2
"Bolívar"	2020	10	4	4
"Bolívar"	2020	10	5	2
"Bolívar"	2020	10	6	5
"Bolívar"	2020	10	7	2
"Bolívar"	2020	10	8	2
"Bolívar"	2020	10	9	4
"Bolívar"	2020	10	10	2
"Bolívar"	2020	10	11	1
"Bolívar"	2020	10	12	3
"Bolívar"	2020	10	13	1
"Bolívar"	2020	10	14	2
"Bolívar"	2020	10	15	0
"Bolívar"	2020	10	16	3
"Bolívar"	2020	10	17	3
"Bolívar"	2020	10	18	2
"Bolívar"	2020	10	19	3
"Bolívar"	2020	10	20	3
"Bolívar"	2020	10	21	5
"Bolívar"	2020	10	22	3
"Bolívar"	2020	10	23	1
"Bolívar"	2020	10	24	3
"Bolívar"	2020	10	25	2
"Bolívar"	2020	10	26	2
"Bolívar"	2020	10	27	0
"Bolívar"	2020	10	28	3
"Bolívar"	2020	10	29	2
"Bolívar"	2020	10	30	1
"Bolívar"	2020	10	31	3
"Bolívar"	2020	11	1	3
"Bolívar"	2020	11	2	2
"Bolívar"	2020	11	3	5
"Bolívar"	2020	11	4	2
"Bolívar"	2020	11	5	2
"Bolívar"	2020	11	6	1
"Bolívar"	2020	11	7	5
"Bolívar"	2020	11	8	4
"Bolívar"	2020	11	9	2
"Bolívar"	2020	11	10	0
"Bolívar"	2020	11	11	4
"Bolívar"	2020	11	12	0
"Bolívar"	2020	11	13	1
"Bolívar"	2020	11	14	4
"Bolívar"	2020	11	15	4
"Bolívar"	2020	11	16	3
"Bolívar"	2020	11	17	4
"Bolívar"	2020	11	18	4
"Bolívar"	2020	11	19	2
"Bolívar"	2020	11	20	1
"Bolívar"	2020	11	21	3
"Bolívar"	2020	11	22	4
"Bolívar"	2020	11	23	4
"Bolívar"	2020	11	24	2
"Bolívar"	2020	11	25	2
"Bolívar"	2020	11	26	2
"Bolívar"	2020	11	27	1
"Bolívar"	2020	11	28	2
"Bolívar"	2020	11	29	2
"Bolívar"	2020	11	30	3
"Bolívar"	2020	12	1	4
"Bolívar"	2020	12	2	3
"Bolívar"	2020	12	3	2
"Bolívar"	2020	12	4	4
"Bolívar"	2020	12	5	4
"Bolívar"	2020	12	6	3
"Bolívar"	2020	12	7	5
"Bolívar"	2020	12	8	3
"Bolívar"	2020	12	9	8
"Bolívar"	2020	12	10	0
"Bolívar"	2020	12	11	1
"Bolívar"	2020	12	12	1
"Bolívar"	2020	12	13	6
"Bolívar"	2020	12	14	4
"Bolívar"	2020	12	15	5
"Bolívar"	2020	12	16	3
"Bolívar"	2020	12	17	0
"Bolívar"	2020	12	18	1
"Bolívar"	2020	12	19	2
"Bolívar"	2020	12	20	3
"Bolívar"	2020	12	21	2
"Bolívar"	2020	12	22	3
"Bolívar"	2020	12	23	7
"Bolívar"	2020	12	24	2
"Bolívar"	2020	12	25	3
"Bolívar"	2020	12	26	7
"Bolívar"	2020	12	27	3
"Bolívar"	2020	12	28	3
"Bolívar"	2020	12	29	4
"Bolívar"	2020	12	30	2
"Bolívar"	2020	12	31	5
"Cañar"	2020	1	1	8
"Cañar"	2020	1	2	3
"Cañar"	2020	1	3	5
"Cañar"	2020	1	4	6
"Cañar"	2020	1	5	4
"Cañar"	2020	1	6	2
"Cañar"	2020	1	7	6
"Cañar"	2020	1	8	5
"Cañar"	2020	1	9	5
"Cañar"	2020	1	10	3
"Cañar"	2020	1	11	3
"Cañar"	2020	1	12	3
"Cañar"	2020	1	13	7
"Cañar"	2020	1	14	4
"Cañar"	2020	1	15	2
"Cañar"	2020	1	16	0
"Cañar"	2020	1	17	3
"Cañar"	2020	1	18	0
"Cañar"	2020	1	19	2
"Cañar"	2020	1	20	2
"Cañar"	2020	1	21	3
"Cañar"	2020	1	22	1
"Cañar"	2020	1	23	3
"Cañar"	2020	1	24	3
"Cañar"	2020	1	25	3
"Cañar"	2020	1	26	2
"Cañar"	2020	1	27	1
"Cañar"	2020	1	28	5
"Cañar"	2020	1	29	5
"Cañar"	2020	1	30	5
"Cañar"	2020	1	31	4
"Cañar"	2020	2	1	1
"Cañar"	2020	2	2	2
"Cañar"	2020	2	3	5
"Cañar"	2020	2	4	0
"Cañar"	2020	2	5	2
"Cañar"	2020	2	6	2
"Cañar"	2020	2	7	2
"Cañar"	2020	2	8	2
"Cañar"	2020	2	9	1
"Cañar"	2020	2	10	3
"Cañar"	2020	2	11	4
"Cañar"	2020	2	12	3
"Cañar"	2020	2	13	2
"Cañar"	2020	2	14	0
"Cañar"	2020	2	15	2
"Cañar"	2020	2	16	3
"Cañar"	2020	2	17	1
"Cañar"	2020	2	18	1
"Cañar"	2020	2	19	5
"Cañar"	2020	2	20	4
"Cañar"	2020	2	21	2
"Cañar"	2020	2	22	7
"Cañar"	2020	2	23	3
"Cañar"	2020	2	24	7
"Cañar"	2020	2	25	1
"Cañar"	2020	2	26	1
"Cañar"	2020	2	27	2
"Cañar"	2020	2	28	2
"Cañar"	2020	2	29	7
"Cañar"	2020	3	1	3
"Cañar"	2020	3	2	3
"Cañar"	2020	3	3	1
"Cañar"	2020	3	4	0
"Cañar"	2020	3	5	1
"Cañar"	2020	3	6	2
"Cañar"	2020	3	7	3
"Cañar"	2020	3	8	3
"Cañar"	2020	3	9	1
"Cañar"	2020	3	10	2
"Cañar"	2020	3	11	2
"Cañar"	2020	3	12	2
"Cañar"	2020	3	13	2
"Cañar"	2020	3	14	2
"Cañar"	2020	3	15	5
"Cañar"	2020	3	16	4
"Cañar"	2020	3	17	1
"Cañar"	2020	3	18	2
"Cañar"	2020	3	19	3
"Cañar"	2020	3	20	0
"Cañar"	2020	3	21	8
"Cañar"	2020	3	22	2
"Cañar"	2020	3	23	7
"Cañar"	2020	3	24	6
"Cañar"	2020	3	25	6
"Cañar"	2020	3	26	3
"Cañar"	2020	3	27	7
"Cañar"	2020	3	28	4
"Cañar"	2020	3	29	7
"Cañar"	2020	3	30	5
"Cañar"	2020	3	31	5
"Cañar"	2020	4	1	6
"Cañar"	2020	4	2	5
"Cañar"	2020	4	3	6
"Cañar"	2020	4	4	8
"Cañar"	2020	4	5	8
"Cañar"	2020	4	6	10
"Cañar"	2020	4	7	8
"Cañar"	2020	4	8	3
"Cañar"	2020	4	9	6
"Cañar"	2020	4	10	10
"Cañar"	2020	4	11	12
"Cañar"	2020	4	12	7
"Cañar"	2020	4	13	10
"Cañar"	2020	4	14	6
"Cañar"	2020	4	15	6
"Cañar"	2020	4	16	2
"Cañar"	2020	4	17	8
"Cañar"	2020	4	18	5
"Cañar"	2020	4	19	5
"Cañar"	2020	4	20	7
"Cañar"	2020	4	21	10
"Cañar"	2020	4	22	6
"Cañar"	2020	4	23	3
"Cañar"	2020	4	24	4
"Cañar"	2020	4	25	2
"Cañar"	2020	4	26	6
"Cañar"	2020	4	27	4
"Cañar"	2020	4	28	5
"Cañar"	2020	4	29	1
"Cañar"	2020	4	30	1
"Cañar"	2020	5	1	2
"Cañar"	2020	5	2	5
"Cañar"	2020	5	3	0
"Cañar"	2020	5	4	3
"Cañar"	2020	5	5	4
"Cañar"	2020	5	6	7
"Cañar"	2020	5	7	4
"Cañar"	2020	5	8	1
"Cañar"	2020	5	9	5
"Cañar"	2020	5	10	4
"Cañar"	2020	5	11	5
"Cañar"	2020	5	12	5
"Cañar"	2020	5	13	5
"Cañar"	2020	5	14	3
"Cañar"	2020	5	15	2
"Cañar"	2020	5	16	1
"Cañar"	2020	5	17	2
"Cañar"	2020	5	18	2
"Cañar"	2020	5	19	6
"Cañar"	2020	5	20	1
"Cañar"	2020	5	21	3
"Cañar"	2020	5	22	1
"Cañar"	2020	5	23	3
"Cañar"	2020	5	24	4
"Cañar"	2020	5	25	5
"Cañar"	2020	5	26	5
"Cañar"	2020	5	27	1
"Cañar"	2020	5	28	3
"Cañar"	2020	5	29	2
"Cañar"	2020	5	30	3
"Cañar"	2020	5	31	3
"Cañar"	2020	6	1	4
"Cañar"	2020	6	2	5
"Cañar"	2020	6	3	2
"Cañar"	2020	6	4	2
"Cañar"	2020	6	5	2
"Cañar"	2020	6	6	1
"Cañar"	2020	6	7	4
"Cañar"	2020	6	8	4
"Cañar"	2020	6	9	5
"Cañar"	2020	6	10	3
"Cañar"	2020	6	11	2
"Cañar"	2020	6	12	4
"Cañar"	2020	6	13	3
"Cañar"	2020	6	14	1
"Cañar"	2020	6	15	1
"Cañar"	2020	6	16	4
"Cañar"	2020	6	17	3
"Cañar"	2020	6	18	1
"Cañar"	2020	6	19	3
"Cañar"	2020	6	20	6
"Cañar"	2020	6	21	5
"Cañar"	2020	6	22	4
"Cañar"	2020	6	23	4
"Cañar"	2020	6	24	2
"Cañar"	2020	6	25	4
"Cañar"	2020	6	26	2
"Cañar"	2020	6	27	4
"Cañar"	2020	6	28	5
"Cañar"	2020	6	29	4
"Cañar"	2020	6	30	2
"Cañar"	2020	7	1	5
"Cañar"	2020	7	2	3
"Cañar"	2020	7	3	4
"Cañar"	2020	7	4	3
"Cañar"	2020	7	5	4
"Cañar"	2020	7	6	4
"Cañar"	2020	7	7	7
"Cañar"	2020	7	8	1
"Cañar"	2020	7	9	10
"Cañar"	2020	7	10	4
"Cañar"	2020	7	11	8
"Cañar"	2020	7	12	6
"Cañar"	2020	7	13	4
"Cañar"	2020	7	14	7
"Cañar"	2020	7	15	4
"Cañar"	2020	7	16	4
"Cañar"	2020	7	17	6
"Cañar"	2020	7	18	6
"Cañar"	2020	7	19	7
"Cañar"	2020	7	20	6
"Cañar"	2020	7	21	2
"Cañar"	2020	7	22	5
"Cañar"	2020	7	23	6
"Cañar"	2020	7	24	6
"Cañar"	2020	7	25	5
"Cañar"	2020	7	26	3
"Cañar"	2020	7	27	7
"Cañar"	2020	7	28	5
"Cañar"	2020	7	29	4
"Cañar"	2020	7	30	6
"Cañar"	2020	7	31	4
"Cañar"	2020	8	1	6
"Cañar"	2020	8	2	1
"Cañar"	2020	8	3	6
"Cañar"	2020	8	4	4
"Cañar"	2020	8	5	10
"Cañar"	2020	8	6	3
"Cañar"	2020	8	7	8
"Cañar"	2020	8	8	3
"Cañar"	2020	8	9	10
"Cañar"	2020	8	10	8
"Cañar"	2020	8	11	7
"Cañar"	2020	8	12	4
"Cañar"	2020	8	13	8
"Cañar"	2020	8	14	6
"Cañar"	2020	8	15	3
